model loaded successfully
/scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_Amb/Arruelas

image 36/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-09-54.jpg: 1088x1920 1 Porca calota 19.00mm, 84.0ms
image 37/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-09-56.jpg: 1088x1920 1 Porca calota 19.00mm, 81.2ms
image 38/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-09-59.jpg: 1088x1920 1 Porca calota 19.00mm, 81.7ms
image 39/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-02.jpg: 1088x1920 1 Porca calota 19.00mm, 81.1ms
image 40/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-04.jpg: 1088x1920 1 Porca calota 19.00mm, 81.3ms
image 41/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-09.jpg: 1088x1920 1 Porca calota 13.30mm, 81.2ms
image 42/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-12.jpg: 1088x1920 1 Porca calota 13.30mm, 81.1ms
image 43/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-15.jpg: 1088x1920 1 Porca calota 13.30mm, 81.1ms
image 44/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-10-20.jpg: 1088x1920 1 Porca calota 13.30mm, 81.4ms
image 45/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-00.jpg: 1088x1920 1 Porca borboleta 37.60mm, 82.0ms
image 46/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-02.jpg: 1088x1920 1 Porca borboleta 37.60mm, 81.4ms
image 47/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-04.jpg: 1088x1920 1 Porca borboleta 37.60mm, 82.5ms
image 48/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-05.jpg: 1088x1920 1 Porca borboleta 37.60mm, 83.7ms
image 49/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-07.jpg: 1088x1920 1 Porca borboleta 37.60mm, 82.6ms
image 50/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-10.jpg: 1088x1920 1 Porca borboleta 37.60mm, 83.5ms
image 51/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-19.jpg: 1088x1920 1 Abracadeira rosca sem fim - 8mm, 82.2ms
image 52/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-21.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.7ms
image 53/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-24.jpg: 1088x1920 1 Porca borboleta 22.80mm, 82.3ms
image 54/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-27.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.3ms
image 55/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-18-29.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.0ms
image 56/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-20-45.jpg: 1088x1920 1 Porca borboleta 22.50mm, 81.7ms
image 57/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-20-48.jpg: 1088x1920 1 Porca borboleta 22.50mm, 81.5ms
image 58/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-20-50.jpg: 1088x1920 1 Porca borboleta 22.50mm, 81.9ms
image 59/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-20-54.jpg: 1088x1920 1 Porca borboleta 22.50mm, 82.5ms
image 60/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-20-56.jpg: 1088x1920 1 Porca borboleta 22.50mm, 83.2ms
image 61/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-06.jpg: 1088x1920 1 Porca dobradica, 82.3ms
image 62/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-08.jpg: 1088x1920 1 Porca dobradica, 82.9ms
image 63/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-11.jpg: 1088x1920 1 Porca dobradica, 82.9ms
image 64/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-13.jpg: 1088x1920 1 Porca dobradica, 81.0ms
image 65/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-16.jpg: 1088x1920 1 Porca dobradica, 81.4ms
image 66/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-22.jpg: 1088x1920 1 Porca retangular, 81.3ms
image 67/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-25.jpg: 1088x1920 1 Porca retangular, 80.9ms
image 68/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-27.jpg: 1088x1920 1 Porca retangular, 80.9ms
image 69/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-30.jpg: 1088x1920 1 Porca retangular, 81.8ms
image 70/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-32.jpg: 1088x1920 1 Porca retangular, 81.5ms
image 71/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-39.jpg: 1088x1920 1 Porca gaiola, 82.5ms
image 72/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-43.jpg: 1088x1920 1 Porca gaiola, 82.5ms
image 73/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-45.jpg: 1088x1920 1 Porca gaiola, 82.3ms
image 74/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-48.jpg: 1088x1920 1 Porca gaiola, 81.8ms
image 75/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Porcas/2024-04-18_17-21-50.jpg: 1088x1920 1 Porca gaiola, 83.3ms
Speed: 14.5ms preprocess, 82.0ms inference, 1.5ms postprocess per image at shape (1, 3, 1088, 1920)
Results saved to [1mruns/detect/predict2[0m
897 labels saved to runs/detect/predict2/labels
/scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos

image 1/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-47-18.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.8ms
image 2/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-47-22.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.5ms
image 3/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-47-26.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.4ms
image 4/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-47-28.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 80.9ms
image 5/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-47-31.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.2ms
image 6/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-48-37.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 81.3ms
image 7/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-48-41.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 82.1ms
image 8/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-48-44.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 83.0ms
image 9/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-48-49.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 82.7ms
image 10/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-48-54.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 82.7ms
image 11/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-01.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 83.3ms
image 12/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-04.jpg: 1088x1920 (no detections), 81.2ms
image 13/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-06.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.2ms
image 14/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-09.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 80.9ms
image 15/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-12.jpg: 1088x1920 (no detections), 80.8ms
image 16/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-18.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 81.4ms
image 17/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-24.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 82.7ms
image 18/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-27.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 81.7ms
image 19/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-30.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 82.7ms
image 20/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-34.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 82.6ms
image 21/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-40.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 82.7ms
image 22/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-49-43.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 84.3ms
image 23/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-18.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 81.0ms
image 24/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-22.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 81.1ms
image 25/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-24.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 80.9ms
image 26/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-33.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 80.9ms
image 27/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-37.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 81.7ms
image 28/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-40.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 82.9ms
image 29/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-43.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 81.7ms
image 30/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-51-49.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 82.6ms
image 31/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-05.jpg: 1088x1920 (no detections), 83.1ms
image 32/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-09.jpg: 1088x1920 (no detections), 82.8ms
image 33/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-15.jpg: 1088x1920 1 Parafuso frances com rosca inteira e sem porca, 82.0ms
image 34/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-19.jpg: 1088x1920 (no detections), 81.1ms
image 35/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-22.jpg: 1088x1920 (no detections), 81.1ms
image 36/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-28.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 81.9ms
image 37/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-33.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.0ms
image 38/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-37.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 81.9ms
image 39/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-41.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.7ms
image 40/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-45.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.4ms
image 41/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-54.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 83.6ms
image 42/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-52-58.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.4ms
image 43/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-53-02.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.4ms
image 44/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-53-04.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.2ms
image 45/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-53-08.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.2ms
image 46/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-53-22.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 81.4ms
image 47/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-54-41.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 82.0ms
image 48/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-54-45.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 81.9ms
image 49/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-54-47.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 83.1ms
image 50/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-54-52.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 82.7ms
image 51/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-00.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 83.4ms
image 52/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-03.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 81.0ms
image 53/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-06.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 81.1ms
image 54/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-09.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 81.3ms
image 55/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-13.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 80.8ms
image 56/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-36.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 81.1ms
image 57/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-40.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 81.4ms
image 58/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-44.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 82.1ms
image 59/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-47.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 83.3ms
image 60/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-55-50.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 82.8ms
image 61/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-56-01.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.5ms
image 62/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-56-05.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 83.2ms
image 63/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-56-08.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.1ms
image 64/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-06.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 81.7ms
image 65/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-09.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 81.2ms
image 66/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-16.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda phillips e rosca AA, 81.3ms
image 67/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-24.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda phillips e rosca AA, 81.4ms
image 68/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-28.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda phillips e rosca AA, 82.2ms
image 69/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-33.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda phillips e rosca AA, 81.9ms
image 70/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-38.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda phillips e rosca AA, 82.6ms
image 71/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-46.jpg: 1088x1920 1 Parafuso sextavado com rosca parcial UNC-BSW, 83.4ms
image 72/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-49.jpg: 1088x1920 1 Parafuso sextavado com rosca parcial UNC-BSW, 82.7ms
image 73/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-54.jpg: 1088x1920 1 Parafuso sextavado com rosca parcial UNC-BSW, 82.5ms
image 74/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-58-59.jpg: 1088x1920 1 Parafuso sextavado com rosca parcial UNC-BSW, 82.0ms
image 75/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-03.jpg: 1088x1920 1 Parafuso sextavado com rosca parcial UNC-BSW, 81.1ms
image 76/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-37.jpg: 1088x1920 1 Parafuso sextavado 8.8 com rosca parcial, 81.2ms
image 77/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-40.jpg: 1088x1920 1 Parafuso sextavado 8.8 com rosca parcial, 80.8ms
image 78/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-43.jpg: 1088x1920 1 Parafuso sextavado 8.8 com rosca parcial, 81.0ms
image 79/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-46.jpg: 1088x1920 1 Parafuso sextavado 8.8 com rosca parcial, 81.6ms
image 80/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_16-59-50.jpg: 1088x1920 1 Parafuso sextavado 8.8 com rosca parcial, 82.1ms
image 81/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_17-00-00.jpg: 1088x1920 1 Parafuso sextavado com sextavado interno flangelado dentado e com rosca total, 83.5ms
image 82/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_17-00-04.jpg: 1088x1920 1 Parafuso sextavado com sextavado interno flangelado dentado e com rosca total, 83.1ms
image 83/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_17-00-07.jpg: 1088x1920 1 Parafuso sextavado com sextavado interno flangelado dentado e com rosca total, 83.2ms
image 84/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_50-50/Parafusos/2024-04-18_17-00-10.jpg: 1088x1920 1 Parafuso sextavado com sextavado interno flangelado dentado e com rosca total, 82.8ms
